代码,名称,price,change,volume,turnover
002738,中矿资源,37.87,-0.5,63425.0,241996797.72
603556,海兴电力,37.85,-0.5,19189.0,73099022.0
603701,德宏股份,13.84,-0.5,12797.0,17851068.0
000800,一汽解放,7.86,-0.51,78292.0,62019599.51
000738,航发控制,19.62,-0.51,68554.0,134988910.65
603081,大丰实业,11.76,-0.51,39588.0,46848969.0
873339,恒太照明,7.82,-0.51,3550.0,2780953.74
605296,神农集团,25.41,-0.51,24554.0,62974555.0
688062,迈威生物-U,15.61,-0.51,27750.0,44045561.0
603373,安邦护卫,29.25,-0.51,6458.0,19104947.0
600848,上海临港,9.75,-0.51,51664.0,50911805.0
300705,九典制药,15.53,-0.51,184451.0,289776886.7
688009,中国通号,5.81,-0.51,198488.0,116384476.0
300530,领湃科技,15.47,-0.51,17783.0,28001461.78
002989,中天精装,23.18,-0.52,32017.0,75862365.88
688517,金冠电气,13.49,-0.52,11673.0,15845213.0
603298,杭叉集团,19.24,-0.52,88791.0,171507554.0
300215,电科院,5.77,-0.52,66126.0,38558840.0
000058,深 赛 格,7.67,-0.52,102761.0,79814505.27
601601,中国太保,32.35,-0.52,301045.0,981979218.0
300343,联创股份,5.7,-0.52,153669.0,88356454.07
300540,蜀道装备,24.62,-0.53,27252.0,67508849.02
688179,阿拉丁,15.12,-0.53,17845.0,26975992.0
300578,会畅通讯,18.9,-0.53,88380.0,169122124.0
300158,振东制药,3.78,-0.53,238584.0,91859385.4
600444,国机通用,15.11,-0.53,15773.0,24035645.0
300958,建工修复,11.3,-0.53,26942.0,30704505.88
600361,创新新材,3.75,-0.53,230914.0,87371590.0
600683,京投发展,3.73,-0.53,59780.0,22649937.0
000756,新华制药,14.9,-0.53,81436.0,121860483.9
300417,南华仪器,11.16,-0.53,34361.0,38656403.94
002442,龙星科技,5.56,-0.54,90786.0,51161951.0
000951,中国重汽,18.53,-0.54,115874.0,216506130.06
000983,山西焦煤,7.41,-0.54,267656.0,199168696.1
300624,万兴科技,68.46,-0.54,231452.0,1620486053.06
688600,皖仪科技,14.79,-0.54,10761.0,16037302.0
600009,上海机场,33.16,-0.54,70232.0,234169051.0
603392,万泰生物,68.09,-0.54,15452.0,105708626.0
688456,有研粉材,33.02,-0.54,11278.0,37262450.0
688285,高铁电气,7.33,-0.54,12150.0,8975401.0
002712,思美传媒,5.49,-0.54,338049.0,188356274.42
600515,海南机场,3.65,-0.54,312790.0,114995305.0
603117,万林物流,5.45,-0.55,103535.0,57093407.0
301062,上海艾录,10.9,-0.55,96506.0,105959704.23
831768,拾比佰,7.26,-0.55,16764.0,12309098.88
603116,红蜻蜓,5.44,-0.55,109683.0,61799099.0
430478,峆一药业,16.3,-0.55,5813.0,9545480.55
600785,新华百货,10.83,-0.55,65637.0,71833900.0
603321,梅轮电梯,7.2,-0.55,30288.0,21948066.0
002469,三维化学,7.2,-0.55,163985.0,119798947.98
000826,启迪环境,1.78,-0.56,297830.0,54102724.04
600749,西藏旅游,10.66,-0.56,39136.0,42210234.0
301060,兰卫医学,8.87,-0.56,35084.0,31469789.0
301580,爱迪特,54.81,-0.56,4171.0,22988437.05
600771,广誉远,17.65,-0.56,33639.0,59949707.0
000632,三木集团,3.53,-0.56,148967.0,53658376.61
300883,龙利得,5.26,-0.57,70718.0,37902496.5
600742,一汽富维,8.7,-0.57,42566.0,37257579.0
301285,鸿日达,29.53,-0.57,18514.0,54716077.0
600616,金枫酒业,5.21,-0.57,62159.0,32833691.0
600783,鲁信创投,12.1,-0.58,31016.0,37840361.0
002481,双塔食品,5.18,-0.58,176028.0,92993048.85
300143,盈康生命,8.62,-0.58,26744.0,23278336.3
002163,海南发展,8.62,-0.58,141277.0,123432546.32
600529,山东药玻,24.09,-0.58,69630.0,168761092.0
600885,宏发股份,34.4,-0.58,91748.0,317888568.0
002430,杭氧股份,20.63,-0.58,48179.0,100087649.5
688155,先惠技术,39.54,-0.58,23260.0,92313752.0
600773,西藏城投,10.27,-0.58,60770.0,62913204.0
002209,达 意 隆,10.26,-0.58,85262.0,87911553.0
000711,*ST京蓝,1.71,-0.58,549526.0,95497507.92
688039,当虹科技,27.35,-0.58,29746.0,82459565.0
688570,天玛智控,18.73,-0.58,5818.0,10953321.0
871753,天纺标,27.18,-0.59,6053.0,16752411.59
871642,通易航天,10.18,-0.59,10472.0,10734939.72
301133,金钟股份,21.98,-0.59,8176.0,18124489.0
600567,山鹰国际,1.69,-0.59,869698.0,148767890.0
300259,新天科技,3.38,-0.59,102943.0,35323886.2
601990,南京证券,8.4,-0.59,357068.0,304347213.0
002005,ST德豪,1.68,-0.59,120624.0,20494076.0
600150,中国船舶,33.58,-0.59,331243.0,1122256500.0
002639,雪人股份,6.71,-0.59,238913.0,161064134.0
600538,国发股份,5.03,-0.59,66397.0,33469364.0
000100,TCL科技,5.01,-0.6,2255011.0,1137836553.16
300610,晨化股份,9.99,-0.6,31133.0,31361003.0
603838,四通股份,4.98,-0.6,50509.0,25621633.0
430718,合肥高科,13.28,-0.6,5241.0,6954770.89
301033,迈普医学,44.72,-0.6,3947.0,17728935.04
301339,通行宝,19.85,-0.6,35772.0,71404768.48
300955,嘉亨家化,14.79,-0.6,17157.0,25649179.0
301075,多瑞医药,18.06,-0.61,7357.0,13441100.0
002585,双星新材,4.92,-0.61,125042.0,62348776.58
002274,华昌化工,8.18,-0.61,126008.0,103889318.59
300940,南极光,14.7,-0.61,93618.0,140884348.14
688585,上纬新材,6.53,-0.61,15308.0,10074409.0
601126,四方股份,16.31,-0.61,60637.0,99541369.0
603363,*ST傲农,3.26,-0.61,56775.0,18662035.0
601611,中国核建,8.15,-0.61,126010.0,103151636.0
603196,日播时尚,13.03,-0.61,22670.0,29673967.0
603456,九洲药业,13.02,-0.61,67556.0,88591155.0
301025,读客文化,9.74,-0.61,105703.0,105089436.4
300426,唐德影视,9.71,-0.61,56518.0,55203309.0
603696,安记食品,8.08,-0.62,33560.0,27545942.0
600031,三一重工,16.1,-0.62,302235.0,488912395.0
600599,ST熊猫,11.23,-0.62,21288.0,24188294.0
002724,海洋王,4.81,-0.62,83815.0,40964315.78
300695,兆丰股份,48.0,-0.62,3763.0,18166901.0
603360,百傲化学,23.85,-0.63,80510.0,193983738.0
603722,阿科力,41.3,-0.63,4744.0,19772478.0
603528,多伦科技,7.93,-0.63,154021.0,124018987.0
600293,三峡新材,3.16,-0.63,114189.0,36471353.0
301089,拓新药业,26.74,-0.63,11416.0,30971231.0
301219,腾远钴业,45.59,-0.63,20624.0,94779239.6
002329,皇氏集团,3.13,-0.63,142789.0,45181252.7
002371,北方华创,377.0,-0.64,44739.0,1689555230.72
605577,龙版传媒,14.03,-0.64,39715.0,56331003.0
603717,天域生物,7.79,-0.64,143443.0,113788855.0
605086,龙高股份,29.6,-0.64,18497.0,54819205.0
300240,飞力达,6.23,-0.64,64460.0,40792552.5
300002,神州泰岳,12.46,-0.64,694669.0,874756537.2
300130,新国都,21.8,-0.64,190793.0,420844640.7
688232,新点软件,29.52,-0.64,23798.0,70916228.0
605298,必得科技,12.39,-0.64,11266.0,14068801.0
601702,华峰铝业,20.08,-0.64,38672.0,77292497.0
601015,陕西黑猫,3.08,-0.65,107837.0,33736307.0
300798,锦鸡股份,6.16,-0.65,227377.0,145711646.34
688466,金科环境,13.85,-0.65,3360.0,4711195.0
603825,华扬联众,12.28,-0.65,128871.0,162392741.0
300243,瑞丰高材,9.21,-0.65,45685.0,42835730.0
301213,观想科技,44.5,-0.65,19301.0,85534863.2
834033,康普化学,18.4,-0.65,4557.0,8381441.95
301093,华兰股份,24.36,-0.65,9782.0,23955522.0
002080,中材科技,12.17,-0.65,109173.0,133364145.76
920016,中草香料,19.72,-0.65,4825.0,9567117.19
603333,尚纬股份,4.55,-0.66,116037.0,53076049.0
301335,天元宠物,22.71,-0.66,32047.0,74070770.2
603630,拉芳家化,12.11,-0.66,24836.0,30525956.0
600056,中国医药,10.58,-0.66,90200.0,95866977.0
603050,科林电气,21.15,-0.66,19721.0,41761987.0
600850,电科数字,22.66,-0.66,87052.0,199187526.0
300677,英科医疗,27.19,-0.66,125991.0,344460887.2
601628,中国人寿,40.6,-0.66,156585.0,637947710.0
001376,百通能源,13.52,-0.66,43589.0,59339501.0
300962,中金辐照,15.02,-0.66,14664.0,22224147.0
605122,四方新材,10.51,-0.66,9800.0,10412759.0
600523,贵航股份,12.01,-0.66,25320.0,30705502.0
603369,今世缘,43.48,-0.66,37745.0,165274509.0
600089,特变电工,11.96,-0.66,274708.0,330681830.0
688187,时代电气,46.3,-0.67,29566.0,137568622.0
301559,中集环科,14.9,-0.67,11393.0,17148274.1
603172,万丰股份,13.4,-0.67,14710.0,19930891.0
301047,义翘神州,59.5,-0.67,5028.0,30207791.0
000688,国城矿业,11.88,-0.67,48235.0,57556818.88
301197,工大科雅,14.8,-0.67,20356.0,30564576.47
001268,联合精密,19.21,-0.67,21299.0,41331361.12
002683,广东宏大,26.38,-0.68,36969.0,98539381.0
300413,芒果超媒,27.78,-0.68,71999.0,201581991.79
002311,海大集团,49.66,-0.68,37689.0,188407075.68
688382,益方生物-U,13.13,-0.68,28127.0,37252727.0
002875,安奈儿,11.65,-0.68,40699.0,47846662.84
301189,奥尼电子,23.27,-0.68,11093.0,26086527.0
688180,君实生物-U,26.16,-0.68,35121.0,92886897.0
603993,洛阳钼业,7.24,-0.69,1003474.0,730257306.0
301020,密封科技,18.82,-0.69,9054.0,17148587.63
002833,弘亚数控,17.32,-0.69,24894.0,43252531.6
603680,今创集团,8.65,-0.69,19723.0,17173832.0
600055,万东医疗,14.41,-0.69,52326.0,76340993.0
600558,大西洋,4.32,-0.69,209157.0,91368762.0
000839,中信国安,2.88,-0.69,440344.0,127961367.5
002068,黑猫股份,10.06,-0.69,168839.0,171294865.3
600197,伊力特,15.8,-0.69,27391.0,43597438.0
002010,传化智联,4.3,-0.69,154411.0,67144146.2
000566,海南海药,4.3,-0.69,128674.0,56156308.56
002690,美亚光电,14.33,-0.69,34791.0,50262154.03
603708,家家悦,10.02,-0.69,46841.0,47112888.0
688100,威胜信息,35.76,-0.69,16735.0,60470894.0
430047,诺思兰德,11.41,-0.7,6483.0,7431209.18
300725,药石科技,31.24,-0.7,24644.0,77875797.44
300760,迈瑞医疗,232.4,-0.7,34793.0,813682638.71
301181,标榜股份,21.25,-0.7,7735.0,16588733.26
002432,九安医疗,39.66,-0.7,44817.0,178892105.73
300225,金力泰,7.06,-0.7,75926.0,54129121.6
600378,昊华科技,28.23,-0.7,22884.0,64842569.0
002668,TCL智家,12.68,-0.7,139783.0,178866618.2
002959,小熊电器,42.26,-0.7,12041.0,51327081.0
301212,联盛化学,20.95,-0.71,6837.0,14448411.0
601212,白银有色,2.79,-0.71,476811.0,134155897.0
688621,阳光诺和,34.87,-0.71,14283.0,50160921.0
003009,中天火箭,37.6,-0.71,5155.0,19516551.0
301551,无线传媒,50.1,-0.71,14503.0,73692120.78
688330,宏力达,26.44,-0.71,6125.0,16240787.0
603602,纵横通信,15.3,-0.71,72114.0,112021977.0
002537,海联金汇,5.55,-0.72,116381.0,65254514.0
001202,炬申股份,13.79,-0.72,24439.0,34077381.0
301135,瑞德智能,23.39,-0.72,11106.0,26294296.0
837242,建邦科技,27.5,-0.72,9315.0,26130999.76
300659,中孚信息,16.5,-0.72,81817.0,136542380.5
600229,城市传媒,6.85,-0.72,77005.0,53240290.0
000949,新乡化纤,4.1,-0.73,492040.0,204851704.15
688468,科美诊断,6.83,-0.73,24981.0,17203706.0
301006,迈拓股份,13.66,-0.73,7593.0,10433863.26
301042,安联锐视,35.48,-0.73,14645.0,52502597.0
002745,木林森,8.15,-0.73,123505.0,101266045.2
600079,人福医药,21.73,-0.73,138032.0,300070538.0
002195,岩山科技,4.07,-0.73,2467352.0,1017993854.46
603310,巍华新材,17.62,-0.73,14316.0,25428639.0
301059,金三江,10.82,-0.73,26278.0,28865961.0
002682,龙洲股份,4.05,-0.74,150351.0,61584686.0
600593,大连圣亚,29.63,-0.74,60012.0,180367337.0
002575,群兴玩具,6.73,-0.74,245172.0,169517982.0
832110,雷特科技,29.6,-0.74,1651.0,4903879.98
688146,中船特气,28.2,-0.74,12291.0,34905621.0
603345,安井食品,75.2,-0.74,26229.0,197747216.0
300529,健帆生物,26.8,-0.74,51090.0,137345269.04
000816,智慧农业,2.68,-0.74,507259.0,137340809.78
301281,科源制药,28.08,-0.74,12289.0,34848642.0
000610,西安旅游,12.02,-0.74,84285.0,101986553.94
603505,金石资源,25.33,-0.74,20939.0,53447569.0
688398,赛特新材,14.64,-0.75,9334.0,13717146.0
000048,京基智农,15.97,-0.75,38570.0,62344750.06
837344,三元基因,17.3,-0.75,3045.0,5305473.93
600325,华发股份,5.32,-0.75,255542.0,137075044.0
002066,瑞泰科技,10.64,-0.75,29569.0,31978655.0
300789,唐源电气,15.9,-0.75,21892.0,35246456.0
002728,特一药业,7.95,-0.75,76369.0,61229719.2
600868,梅雁吉祥,2.64,-0.75,585078.0,155193907.0
603098,森特股份,9.21,-0.75,42258.0,39409214.0
600446,金证股份,14.45,-0.76,429680.0,630181530.0
300638,广和通,30.12,-0.76,1259127.0,3866825452.43
300771,智莱科技,10.47,-0.76,63462.0,66992074.51
000695,滨海能源,9.16,-0.76,24407.0,22766509.1
873527,夜光明,13.05,-0.76,15892.0,21044975.24
603488,展鹏科技,7.82,-0.76,27582.0,21761523.0
000677,恒天海龙,3.9,-0.76,143622.0,57042865.5
688106,金宏气体,16.88,-0.76,22900.0,38934308.0
600365,ST通葡,2.59,-0.77,29876.0,7758049.0
600576,祥源文旅,7.76,-0.77,75468.0,59062361.0
300831,派瑞股份,15.38,-0.77,130038.0,203270133.82
603268,松发股份,38.42,-0.77,10621.0,40924617.0
002649,博彦科技,12.8,-0.78,331421.0,429635805.0
600312,平高电气,17.9,-0.78,90396.0,163292576.0
688480,赛恩斯,28.06,-0.78,4685.0,13135047.0
600851,海欣股份,6.35,-0.78,170791.0,109861832.0
002522,浙江众成,3.81,-0.78,116637.0,45201917.0
838163,方大新材,12.68,-0.78,5808.0,7432380.99
002207,准油股份,5.07,-0.78,55513.0,28422377.0
603238,诺邦股份,12.65,-0.78,33630.0,43093073.0
600366,宁波韵升,7.59,-0.78,148640.0,114023309.0
002399,海普瑞,10.11,-0.79,34930.0,35432073.06
003038,鑫铂股份,16.38,-0.79,12600.0,20882792.8
600760,中航沈飞,46.56,-0.79,68834.0,322146036.0
603677,奇精机械,13.8,-0.79,22568.0,31565793.0
300994,久祺股份,11.29,-0.79,23110.0,26429233.64
688718,唯赛勃,10.01,-0.79,8302.0,8408027.0
301002,崧盛股份,16.23,-0.79,13516.0,22257310.36
688030,山石网科,14.96,-0.8,19173.0,28834565.0
600751,海航科技,2.49,-0.8,208495.0,52816673.0
002437,誉衡药业,2.49,-0.8,475653.0,119582989.67
600860,京城股份,9.95,-0.8,34934.0,34851596.0
300034,钢研高纳,14.88,-0.8,71625.0,107723004.2
603381,永臻股份,21.07,-0.8,11483.0,24279806.0
600764,中国海防,25.92,-0.8,23958.0,62493848.0
688505,复旦张江,7.4,-0.8,20693.0,15474239.0
688163,赛伦生物,17.23,-0.81,7713.0,13432537.0
600477,杭萧钢构,2.46,-0.81,246647.0,61653064.0
600239,云南城投,2.46,-0.81,173446.0,43406790.0
600636,国新文化,7.37,-0.81,121721.0,90393412.0
301022,海泰科,20.83,-0.81,17853.0,37725574.7
688513,苑东生物,30.57,-0.81,9987.0,30844017.0
834950,迅安科技,17.11,-0.81,3849.0,6661790.73
600491,龙元建设,3.66,-0.81,94816.0,35128849.0
002774,快意电梯,7.32,-0.81,23229.0,17164475.0
002533,金杯电工,9.76,-0.81,92248.0,90654161.16
002374,中锐股份,2.44,-0.81,114914.0,28535327.4
300102,乾照光电,10.93,-0.82,194420.0,214888655.28
688708,XD佳驰科,57.0,-0.82,11151.0,63823354.0
002661,克明食品,9.7,-0.82,49590.0,48940251.65
605066,天正电气,6.06,-0.82,94898.0,57927560.0
605399,晨光新材,10.9,-0.82,18231.0,20118855.0
688114,华大智造,39.96,-0.82,15183.0,61059317.0
000503,国新健康,9.68,-0.82,129400.0,126219616.0
603979,金诚信,39.91,-0.82,29944.0,120432952.0
300993,玉马科技,10.88,-0.82,59373.0,65430609.3
605196,华通线缆,12.05,-0.82,72994.0,89053433.0
600503,华丽家族,2.41,-0.82,398728.0,96869776.0
002606,大连电瓷,9.64,-0.82,81141.0,79359771.0
300583,赛托生物,19.24,-0.82,29759.0,58056840.0
002719,麦趣尔,7.2,-0.83,63739.0,46804424.2
002086,东方海洋,2.39,-0.83,238615.0,57807030.0
688677,海泰新光,42.93,-0.83,4810.0,20668987.0
300375,鹏翎股份,4.77,-0.83,120340.0,58039655.23
600710,苏美达,9.53,-0.83,147281.0,141308475.0
300953,震裕科技,119.99,-0.83,69822.0,834915081.78
000550,江铃汽车,22.56,-0.84,38604.0,87727517.55
301500,飞南资源,17.8,-0.84,15421.0,27874336.3
002928,华夏航空,7.12,-0.84,93931.0,67563384.64
000563,陕国投Ａ,3.55,-0.84,717965.0,257374494.8
300869,康泰医学,13.0,-0.84,33617.0,44458935.0
301262,海看股份,24.81,-0.84,22621.0,57027601.4
301529,福赛科技,29.34,-0.84,6208.0,18461849.11
002863,今飞凯达,4.67,-0.85,100160.0,47434046.5
300964,本川智能,36.1,-0.85,17638.0,64764636.58
603191,望变电气,13.97,-0.85,165344.0,234011445.0
300272,开能健康,5.81,-0.85,50161.0,29548311.52
300882,万胜智能,15.1,-0.85,22153.0,33708678.52
832566,梓橦宫,9.29,-0.85,16613.0,15600718.33
002715,登云股份,13.93,-0.85,16048.0,22758220.0
603808,歌力思,6.96,-0.85,77956.0,54676618.0
300650,太龙股份,11.58,-0.86,43244.0,50668554.12
603908,牧高笛,23.15,-0.86,10031.0,23408862.0
688573,信宇人,16.19,-0.86,17221.0,28206840.0
688356,键凯科技,49.7,-0.86,2658.0,13376005.0
600159,大龙地产,2.31,-0.86,142987.0,33548441.0
002796,世嘉科技,11.53,-0.86,120449.0,140794712.23
301260,格力博,13.83,-0.86,28352.0,39681272.18
600338,西藏珠峰,10.37,-0.86,123228.0,129297427.0
300031,宝通科技,18.42,-0.86,156944.0,292595888.65
600828,茂业商业,3.45,-0.86,135549.0,47367035.0
600339,中油工程,3.45,-0.86,405890.0,141450304.0
300209,*ST有树,4.58,-0.87,63899.0,29689243.99
603638,艾迪精密,17.17,-0.87,25142.0,43366875.0
301077,星华新材,27.47,-0.87,18037.0,50235238.05
300487,蓝晓科技,49.2,-0.87,30923.0,153277761.5
002179,中航光电,37.69,-0.87,96442.0,363892922.63
002488,金固股份,11.4,-0.87,80187.0,92242846.0
001209,洪兴股份,15.94,-0.87,17140.0,27637350.4
002743,富煌钢构,5.68,-0.87,109512.0,63126521.0
002022,科华生物,5.68,-0.87,59077.0,33863180.96
301215,中汽股份,5.67,-0.87,91602.0,52542588.0
688120,华海清科,158.4,-0.88,22084.0,351854387.0
300532,今天国际,11.3,-0.88,75564.0,85930501.51
000915,华特达因,28.22,-0.88,49381.0,139980797.47
605005,合兴股份,15.76,-0.88,8646.0,13707189.0
603855,华荣股份,20.25,-0.88,18576.0,37914921.0
603395,红四方,45.0,-0.88,34636.0,158727547.0
603798,康普顿,8.99,-0.88,40833.0,37296874.0
002151,北斗星通,24.72,-0.88,39245.0,97681376.24
605056,咸亨国际,13.46,-0.88,26295.0,35645526.0
002609,捷顺科技,7.81,-0.89,63669.0,49997424.0
603611,诺力股份,17.85,-0.89,43829.0,78864449.0
301237,和顺科技,22.3,-0.89,4449.0,10014757.0
600548,深高速,12.26,-0.89,94433.0,114494990.0
300501,海顺新材,13.33,-0.89,18980.0,25649972.85
688696,极米科技,113.17,-0.89,9523.0,107339531.0
872541,铁大科技,11.09,-0.89,13678.0,15481108.08
600435,北方导航,9.98,-0.89,97415.0,97743423.0
300334,津膜科技,5.54,-0.89,54622.0,30588349.79
603259,药明康德,55.36,-0.9,219337.0,1221098269.0
301058,中粮科工,9.96,-0.9,65969.0,66573882.36
833781,瑞奇智造,7.74,-0.9,12137.0,9476763.78
688428,诺诚健华-U,12.15,-0.9,17352.0,21284197.0
601888,中国中免,60.7,-0.9,100539.0,616498485.0
300013,*ST新宁,3.31,-0.9,57792.0,19306063.5
688552,航天南湖,16.5,-0.9,13325.0,22141038.0
300217,东方电热,4.4,-0.9,221854.0,98507131.4
301267,华厦眼科,17.57,-0.9,37580.0,66799934.0
300860,锋尚文化,27.45,-0.9,46742.0,129878245.5
002759,天际股份,7.68,-0.9,88420.0,69157998.5
600859,王府井,13.15,-0.9,153682.0,203700866.0
300122,智飞生物,24.09,-0.9,114576.0,278971390.41
301359,东南电子,22.98,-0.91,9567.0,22129321.0
600903,贵州燃气,6.56,-0.91,79698.0,52924698.0
002498,汉缆股份,3.28,-0.91,135069.0,44747333.41
300619,金银河,21.86,-0.91,14287.0,31602219.85
301079,邵阳液压,15.3,-0.91,24554.0,37981398.0
002996,顺博合金,6.55,-0.91,61910.0,40940195.05
838262,太湖雪,25.1,-0.91,13980.0,35689970.11
835174,五新隧装,26.02,-0.91,12888.0,33877930.6
301201,诚达药业,18.4,-0.92,7773.0,14521091.0
301526,国际复材,3.24,-0.92,173126.0,56903883.0
301320,豪江智能,15.08,-0.92,21832.0,33278892.87
300896,爱美客,170.02,-0.92,18178.0,311495539.88
002376,新北洋,6.45,-0.92,178064.0,116401189.45
002997,瑞鹄模具,37.61,-0.92,44108.0,166358352.38
301309,万得凯,24.71,-0.92,8513.0,21150153.36
002908,德生科技,8.59,-0.92,113791.0,99078826.86
000558,莱茵体育,3.22,-0.92,406279.0,132326129.92
002694,顾地科技,4.29,-0.92,57400.0,24985835.0
002056,横店东磁,12.87,-0.92,87455.0,113239100.41
600399,抚顺特钢,5.36,-0.92,222948.0,120314120.0
600959,江苏有线,3.21,-0.93,359457.0,116690690.0
600271,航天信息,8.55,-0.93,131666.0,113613149.0
300686,智动力,8.55,-0.93,43665.0,37546246.04
300878,维康药业,13.86,-0.93,14031.0,19802461.0
000892,欢瑞世纪,3.19,-0.93,202409.0,65628957.0
600818,中路股份,10.6,-0.93,34582.0,37281639.0
002480,新筑股份,5.3,-0.93,109830.0,58159326.0
002145,中核钛白,4.24,-0.93,228239.0,97950502.65
603606,东方电缆,52.7,-0.94,58725.0,311109885.0
300740,水羊股份,11.59,-0.94,54752.0,64252109.05
300950,德固特,16.85,-0.94,23358.0,39715240.16
301119,正强股份,28.42,-0.94,7823.0,22548066.1
603790,雅运股份,12.62,-0.94,13228.0,16800305.0
688332,中科蓝讯,143.0,-0.94,41665.0,607911931.0
300829,金丹科技,15.74,-0.94,31099.0,49775262.65
300345,华民股份,5.24,-0.95,34496.0,18253918.0
300977,深圳瑞捷,16.76,-0.95,12766.0,21762241.3
000501,武商集团,8.38,-0.95,131252.0,110642052.0
688670,金迪克,11.52,-0.95,6356.0,7458906.0
002603,以岭药业,13.61,-0.95,151177.0,207552043.74
600691,阳煤化工,2.09,-0.95,182857.0,38770846.0
003026,中晶科技,30.27,-0.95,19055.0,58498707.7
603648,畅联股份,9.39,-0.95,42418.0,40315961.0
301065,本立科技,18.77,-0.95,9661.0,18376570.0
601096,宏盛华源,4.16,-0.95,131499.0,55152554.0
600301,华锡有色,17.62,-0.96,63485.0,112712073.0
300928,华安鑫创,31.0,-0.96,10950.0,34124720.0
300873,海晨股份,16.51,-0.96,23584.0,39325835.0
000723,美锦能源,4.12,-0.96,285649.0,118854782.46
688687,凯因科技,22.65,-0.96,12995.0,29775669.0
603163,圣晖集成,26.76,-0.96,6262.0,16838403.0
300800,力合科技,10.28,-0.96,12540.0,13102963.5
300893,松原股份,30.8,-0.96,8089.0,25026328.4
301469,恒达新材,23.61,-0.96,6044.0,14509436.0
300261,雅本化学,6.15,-0.97,123910.0,77449445.7
002722,物产金轮,14.34,-0.97,28079.0,40739384.25
002062,宏润建设,5.12,-0.97,100166.0,51628873.8
000576,甘化科工,7.16,-0.97,48383.0,35248611.0
300146,汤臣倍健,11.25,-0.97,113583.0,128465264.88
603199,九华旅游,34.76,-0.97,24057.0,84698888.0
688506,百利天恒-U,192.83,-0.97,8702.0,167275332.0
688223,晶科能源,6.12,-0.97,500867.0,309983844.0
600653,申华控股,2.04,-0.97,344589.0,71653754.0
600094,大名城,3.06,-0.97,172231.0,53256869.0
603929,亚翔集成,29.53,-0.97,96481.0,286533916.0
688607,康众医疗,14.22,-0.97,14917.0,21520783.0
300696,爱乐达,14.22,-0.97,29087.0,42037745.75
600343,航天动力,10.13,-0.98,29473.0,29999618.0
301028,东亚机械,11.13,-0.98,40243.0,45016614.44
603062,麦加芯彩,37.28,-0.98,4048.0,15207037.0
688639,华恒生物,27.18,-0.98,23275.0,63819147.0
688170,德龙激光,22.1,-0.99,12549.0,27706487.0
300666,江丰电子,70.29,-0.99,39833.0,281579180.4
000151,中成股份,13.05,-0.99,36157.0,47880329.0
688569,铁科轨道,20.05,-0.99,5216.0,10544429.0
001278,一彬科技,16.02,-0.99,11671.0,18815916.0
837663,明阳科技,15.99,-0.99,8501.0,13723531.87
839792,东和新材,8.99,-0.99,9937.0,9014944.43
603125,常青科技,18.97,-0.99,11282.0,21585787.0
300149,睿智医药,5.98,-0.99,78672.0,47926375.4
830809,安达科技,4.98,-0.99,27912.0,14052232.4
600875,东方电气,14.92,-1.0,101128.0,151729132.0
300206,理邦仪器,10.94,-1.0,50828.0,56238101.0
300442,润泽科技,59.62,-1.0,664496.0,3978107081.51
300238,冠昊生物,11.91,-1.0,36703.0,44431616.0
688132,邦彦技术,17.82,-1.0,24149.0,43148100.0
605188,国光连锁,6.93,-1.0,55247.0,38616224.0
600391,航发科技,17.8,-1.0,54476.0,97658097.0
600559,老白干酒,18.78,-1.0,93241.0,176312306.0
300425,中建环能,4.94,-1.0,128765.0,64269324.2
300645,正元智慧,14.81,-1.0,47418.0,70891493.0
603155,新亚强,13.81,-1.0,32243.0,44808059.0
301227,森鹰窗业,16.75,-1.0,14135.0,24180420.0
603508,思维列控,23.61,-1.01,48635.0,116264960.0
301188,力诺药包,15.74,-1.01,19311.0,30634263.24
688819,天能股份,26.5,-1.01,20217.0,54005688.0
001337,四川黄金,21.58,-1.01,55814.0,121455226.77
605300,佳禾食品,12.75,-1.01,16844.0,21508834.0
301587,中瑞股份,22.5,-1.01,11603.0,26408688.72
300915,海融科技,30.3,-1.01,5709.0,17552522.0
600809,山西汾酒,172.0,-1.01,43271.0,747304148.0
600754,锦江酒店,26.36,-1.01,46960.0,124783324.0
603982,泉峰汽车,7.81,-1.01,30445.0,24023708.0
601231,环旭电子,15.62,-1.01,185180.0,289644028.0
301052,果麦文化,26.28,-1.02,60456.0,162663095.4
002482,广田集团,1.94,-1.02,257541.0,50620817.44
688499,利元亨,20.35,-1.02,47923.0,99376058.0
601969,海南矿业,6.78,-1.02,98204.0,67544017.0
002625,光启技术,40.65,-1.02,255895.0,1051749565.85
688016,心脉医疗,105.31,-1.02,10792.0,114743452.0
688616,西力科技,10.62,-1.03,18296.0,19662214.0
002405,四维图新,8.68,-1.03,352324.0,309462160.34
603866,桃李面包,5.78,-1.03,115199.0,67209457.0
601828,美凯龙,2.89,-1.03,197077.0,57982325.0
001225,和泰机电,33.7,-1.03,7814.0,26478061.0
600406,国电南瑞,23.08,-1.03,199538.0,464164956.0
600298,安琪酵母,34.56,-1.03,56957.0,199331552.0
603836,海程邦达,12.47,-1.03,14761.0,18493712.0
873122,中纺标,45.86,-1.04,5016.0,23461392.26
600419,天润乳业,8.59,-1.04,54340.0,47266476.0
688121,卓然股份,10.48,-1.04,12541.0,13308741.0
300821,东岳硅材,7.6,-1.04,50328.0,38687782.0
